TimeStamp,Delta_TP9,Delta_AF7,Delta_AF8,Delta_TP10,Theta_TP9,Theta_AF7,Theta_AF8,Theta_TP10,Alpha_TP9,Alpha_AF7,Alpha_AF8,Alpha_TP10,Beta_TP9,Beta_AF7,Beta_AF8,Beta_TP10,Gamma_TP9,Gamma_AF7,Gamma_AF8,Gamma_TP10,RAW_TP9,RAW_AF7,RAW_AF8,RAW_TP10,AUX_RIGHT,Accelerometer_X,Accelerometer_Y,Accelerometer_Z,Gyro_X,Gyro_Y,Gyro_Z,HeadBandOn,HSI_TP9,HSI_AF7,HSI_AF8,HSI_TP10,Battery,Elements
2021-10-28 22:26:28.644,1.6292884,0.67504704,0.3670341,1.1017873,0.3443216,0.41668087,-0.05083518,0.37232068,0.75396717,0.51185095,0.17044963,0.95491594,1.1291528,0.5293452,0.3130258,0.70068026,0.79078615,-0.08439234,0.11579142,0.6590917,865.4945,874.7619,832.8571,956.55676,1178.1685,0.16131591796875,0.1229248046875,0.98468017578125,-1.54022216796875,3.910369873046875,11.40960693359375,1,1.0,1.0,1.0,1.0,64.97
2021-10-28 22:26:29.663,1.4408516,0.98066455,0.34486154,1.3373936,0.6884416,0.34840584,0.03805307,0.5871153,1.134572,0.6670956,0.1400381,0.93222106,0.87842125,0.4097717,0.42162874,0.78001976,0.5484981,0.42588803,0.21164607,0.74174696,853.4066,843.3333,827.619,948.49817,949.304,0.12664794921875,0.29107666015625,0.98333740234375,14.497528076171875,12.478790283203125,8.80767822265625,1,1.0,1.0,1.0,1.0,64.97
2021-10-28 22:26:30.672,1.4001771,1.4330031,0.46486008,0.29549465,0.8515542,0.48151943,-0.026002025,0.10214432,0.9091268,0.41944265,0.16994104,0.52746314,0.76150215,0.30657303,0.31558755,0.9625016,0.4887901,-0.24544129,-0.09327948,0.6112316,827.2161,851.79486,830.0366,858.6447,751.8681,-0.06695556640625,0.3857421875,0.92706298828125,-3.506622314453125,1.697235107421875,8.202056884765625,1,1.0,1.0,1.0,1.0,64.97
2021-10-28 22:26:31.702,1.2422819,0.96265423,0.33170542,0.34408075,0.8925535,0.70390534,-0.17785135,0.061090056,1.0584877,0.89878786,0.25877747,0.5139681,0.9594105,0.3446813,0.26900277,1.0125742,0.6160785,-0.058991805,-0.0057769767,0.6329106,838.9011,834.0659,855.42126,778.86444,778.0586,0.047119140625,0.3350830078125,0.98638916015625,0.485992431640625,-7.245025634765625,2.91595458984375,1,1.0,1.0,1.0,1.0,64.97
2021-10-28 22:26:32.722,1.1704035,0.84906954,0.15469538,1.2499402,0.7422994,0.63439035,-0.32119828,0.73071605,0.9485777,0.81413025,0.02538257,0.93283975,1.0716051,0.3302243,0.17818196,0.811307,0.82853895,0.20777743,0.11217747,0.5012323,836.08057,868.71796,828.8278,903.7729,832.4542,0.24652099609375,0.349609375,0.9122314453125,-0.16448974609375,-0.979461669921875,8.17962646484375,1,1.0,1.0,1.0,1.0,64.97
2021-10-28 22:26:33.736,1.4142005,1.2439239,0.47812513,1.3176191,0.97910076,0.68564403,0.09905136,0.8197647,1.1880352,0.84975106,0.27169836,0.71512437,1.1402667,0.49240032,0.2872649,0.769765,0.7868037,0.2569979,0.117994614,0.39703247,830.84247,852.6007,867.50916,726.8865,742.1978,0.16839599609375,0.2923583984375,0.94158935546875,1.921539306640625,8.022613525390625,5.360870361328125,1,1.0,1.0,1.0,1.0,64.97
2021-10-28 22:26:34.750,1.2838717,1.4556785,0.8821622,1.2493045,0.86139476,0.28164148,0.39510873,0.738413,1.0623975,0.6643247,0.36897856,0.6538468,1.1104255,0.47651148,0.56679875,1.0410517,0.63079894,0.07437518,0.18088663,0.56655025,865.89746,856.63007,824.3956,938.4249,972.674,0.1480712890625,0.312744140625,0.9351806640625,0.366363525390625,3.42437744140625,6.557159423828125,1,1.0,1.0,1.0,1.0,64.94
2021-10-28 22:26:35.760,0.4429279,0.42056617,0.36719745,0.31443918,0.2114348,-0.003551152,-0.19402288,0.21241863,0.862713,0.11295667,0.16195264,0.6442735,1.1242954,0.3562636,0.5487764,0.9306146,0.76885813,-0.12199881,0.032119982,0.4630902,876.3736,849.7802,849.3773,918.2784,1117.7289,0.1732177734375,0.3004150390625,0.95599365234375,-1.248626708984375,0.456085205078125,6.646881103515625,1,1.0,1.0,1.0,1.0,64.94
2021-10-28 22:26:36.783,-0.19075614,0.28660884,-0.46804145,0.20994337,0.06182525,0.026798772,-0.46886024,0.06622517,0.8732236,0.27687454,-0.10342523,0.60744643,1.1770829,0.2141962,0.48744667,0.8426721,0.8217692,-0.30387723,0.1391453,0.4199343,835.6777,846.9597,851.39197,824.3956,693.8461,0.181396484375,0.30535888671875,0.9461669921875,0.67291259765625,0.560760498046875,7.5067138671875,1,1.0,1.0,1.0,1.0,64.94
2021-10-28 22:26:37.787,-0.013342911,0.07724183,-0.45183554,0.08070929,-2.899959E-4,-0.07857564,-0.4168871,-0.14564936,0.8322318,0.30241945,-0.279344,0.4119187,1.0530535,-0.010994988,0.10357945,0.69160014,0.6753534,-0.41005284,0.18762584,0.4410406,849.3773,863.8828,830.0366,923.1135,919.0842,0.18756103515625,0.3045654296875,0.9442138671875,-0.396270751953125,1.256103515625,6.781463623046875,1,1.0,1.0,1.0,1.0,64.94
2021-10-28 22:26:38.798,0.7971657,0.62751794,-0.17884442,0.6487129,0.2983296,0.13311662,-0.2868407,-0.21522135,0.87297624,0.10890563,-0.2789805,0.32001802,1.0041656,0.2029716,0.3340846,0.68679523,0.8077609,-0.15519585,0.005077941,0.38148186,852.1978,868.71796,869.92676,743.00366,746.2271,0.24005126953125,0.34637451171875,0.92547607421875,1.622467041015625,-1.682281494140625,5.884246826171875,1,1.0,1.0,1.0,1.0,64.94
2021-10-28 22:26:39.820,1.1626384,1.1665778,0.21980886,1.0324982,0.5282861,0.549459,-0.21630758,0.3480561,1.0991479,1.214192,-0.17159162,0.8549705,1.2392615,0.4836985,0.3061073,0.7097638,0.8635272,-0.022936411,-0.04218764,0.3208185,831.2454,917.47253,855.0183,784.90845,687.3993,0.28216552734375,0.3623046875,0.89739990234375,-0.844879150390625,0.814971923828125,6.08612060546875,1,1.0,1.0,1.0,1.0,64.94
2021-10-28 22:26:40.823,1.0196213,1.8561709,0.12778711,1.092387,0.73202837,0.9443501,-0.32528225,0.5959284,0.99932915,1.2429912,0.05138619,0.8927032,1.0453583,0.6466511,0.21431407,0.51927567,0.78981614,-0.0267086,0.044290464,0.49349976,838.0952,866.7033,829.2308,915.05493,880.40295,0.29229736328125,0.361572265625,0.89886474609375,-0.49346923828125,1.816864013671875,7.01324462890625,1,1.0,1.0,1.0,1.0,64.94
2021-10-28 22:26:41.830,0.97163975,1.8110669,0.18576609,1.0147122,0.6085362,0.6404753,-0.2650726,0.4089753,0.9245149,0.8724214,0.11477063,0.5677519,1.1192364,0.36067137,0.26367652,0.60981834,0.92941546,-0.04169166,0.033901326,0.55174863,840.5128,730.5128,832.4542,844.5421,728.9011,0.2513427734375,0.3084716796875,0.9215087890625,1.233673095703125,1.398162841796875,7.9852294921875,1,1.0,1.0,1.0,1.0,64.94
2021-10-28 22:26:42.849,1.1877477,1.050189,0.5676723,1.0396715,0.41579512,0.31068176,0.21002857,0.5726615,0.99395746,0.42282945,0.19605924,0.585106,1.2084128,0.33715025,0.48849446,0.93551207,0.794015,-0.050600577,0.38115388,0.52280295,899.7436,899.7436,841.31866,946.4835,995.2381,0.26422119140625,0.3232421875,0.91796875,-0.007476806640625,1.517791748046875,6.676788330078125,1,1.0,1.0,1.0,1.0,64.94
2021-10-28 22:26:43.864,0.36804497,1.050189,-0.2584267,0.1806986,0.11576214,0.31068176,-0.28075898,-0.096077435,0.9528711,0.42282945,0.10767628,0.63590056,1.2865131,0.33715025,0.30938056,0.7501789,0.73894113,-0.050600577,0.34865707,0.36870483,806.6667,844.94507,869.5238,725.2747,701.50183,0.2696533203125,0.32757568359375,0.91729736328125,-0.157012939453125,1.472930908203125,6.98333740234375,1,1.0,1.0,1.0,1.0,64.91
2021-10-28 22:26:44.869,0.17385373,0.4501508,-0.24103202,0.2269404,0.12112251,0.4004779,-0.49702355,0.07855051,0.8660134,0.4911473,0.030396257,0.62439555,1.2773964,0.23946378,0.48245546,0.6925787,0.934317,0.0050643943,0.23231706,0.5504857,821.1722,863.0769,846.55676,838.0952,699.0842,0.27325439453125,0.32818603515625,0.91778564453125,-0.61309814453125,1.1065673828125,7.020721435546875,1,1.0,1.0,1.0,1.0,64.91
2021-10-28 22:26:45.889,-0.18109666,1.1814324,-0.38373694,-0.24780986,0.19125901,0.6915827,-0.28886527,-0.12960002,0.88439465,0.63721347,0.016339445,0.25789252,1.2095705,0.3515926,0.57638294,0.94261545,1.0039179,-0.07854396,0.27114755,0.62358284,845.34796,850.58606,847.3626,821.5751,870.7326,0.26849365234375,0.32135009765625,0.9139404296875,-0.366363525390625,1.293487548828125,6.960906982421875,1,1.0,1.0,1.0,1.0,64.91
2021-10-28 22:26:46.921,-0.214311,1.3453918,-0.24726905,-0.0642542,0.15159126,0.6304038,-0.49139157,-0.11992222,0.8346138,0.6275567,0.048875123,0.17337117,1.3556304,0.5220117,0.9381029,1.1465954,0.9645943,-0.08432491,0.3793895,0.55767787,822.381,854.21246,876.77655,726.8865,657.5824,0.26708984375,0.32720947265625,0.91571044921875,0.097198486328125,2.175750732421875,6.7291259765625,1,1.0,1.0,1.0,1.0,64.91
2021-10-28 22:26:47.941,-0.2932334,1.3010672,-0.40571123,-0.4799041,0.020966133,0.37768286,-0.52885675,0.017404439,0.8490574,0.507201,0.0040913117,0.47660044,1.103958,0.16790006,0.34784433,0.5190008,0.7809421,-0.078997,0.20140283,0.4439424,817.5458,844.1392,873.95605,735.7509,732.9304,0.267578125,0.330322265625,0.91705322265625,-0.0897216796875,2.1234130859375,7.29736328125,1,1.0,1.0,1.0,1.0,64.91
2021-10-28 22:26:48.947,0.03143089,1.1434743,-0.30164573,0.29505914,0.12457674,1.0405192,-0.6057316,0.14509632,0.87794304,1.0843468,0.024230283,0.49787238,1.1247382,0.26707876,0.2625245,0.6160979,0.8825287,-0.092632875,0.021217266,0.49699038,836.8865,852.6007,847.76556,791.75824,654.7619,0.2711181640625,0.3250732421875,0.91558837890625,-0.40374755859375,2.669219970703125,6.68426513671875,1,1.0,1.0,1.0,1.0,64.91
2021-10-28 22:26:49.966,0.19697464,0.90154016,0.24455811,0.36873338,0.29670766,1.0100843,-0.052545287,0.2851884,1.0131495,1.106131,0.13846646,0.8072867,1.1899962,0.3674088,0.34522644,0.7099061,0.7419978,-0.12515481,-0.14148772,0.42371798,879.59705,855.42126,846.55676,867.50916,959.3773,0.26947021484375,0.324462890625,0.91552734375,-0.127105712890625,1.5252685546875,7.454376220703125,1,1.0,1.0,1.0,1.0,64.91
2021-10-28 22:26:50.974,-0.14182517,0.49217567,0.0030814845,-0.0013667748,0.36236936,0.0702703,-0.1424794,0.41999897,1.1614807,0.50103784,0.17740107,0.75175124,1.418586,0.3299001,0.58523726,0.7638781,0.918369,-0.13460107,0.17562939,0.6305046,849.3773,851.39197,873.1502,724.87177,688.60803,0.27099609375,0.326416015625,0.91656494140625,-0.25421142578125,1.45050048828125,7.2076416015625,1,1.0,1.0,1.0,1.0,64.91
2021-10-28 22:26:51.978,0.16615787,0.57981,-0.3085704,0.054362513,0.23308085,0.12715147,-0.2912831,0.13877292,1.3486772,0.33159408,0.16046308,0.38949162,1.3255194,0.13660148,0.55622613,0.5904783,0.7569625,-0.08804423,0.10553737,0.47395113,863.47986,852.6007,847.3626,955.34796,1039.5604,0.27532958984375,0.32586669921875,0.915283203125,-0.515899658203125,1.1663818359375,6.65435791015625,1,1.0,1.0,1.0,1.0,64.91
2021-10-28 22:26:53.013,0.18328382,0.6709416,-0.33021724,0.2822141,0.0771426,0.19556727,-0.47522768,0.13406251,1.302634,0.64090306,-0.16229708,0.43138847,1.2993162,0.12325468,0.4829081,0.84339833,0.74927354,-0.119342335,0.014452344,0.49258465,838.9011,867.9121,852.1978,856.2271,976.30035,0.269775390625,0.324462890625,0.9168701171875,-0.3887939453125,1.069183349609375,6.003875732421875,1,1.0,1.0,1.0,1.0,64.91
2021-10-28 22:26:54.028,1.1683159,0.8421362,0.39156884,1.0213442,0.32506198,0.56346667,-0.29470173,0.48370254,0.884329,0.6298342,-0.09073092,0.4892004,1.2803272,0.2621493,0.31510535,0.7332509,0.648583,-0.14745513,0.057078328,0.2477319,845.34796,852.6007,839.304,878.7912,706.337,0.273193359375,0.32977294921875,0.9129638671875,-0.58319091796875,1.495361328125,6.74407958984375,1,1.0,1.0,1.0,1.0,64.88
2021-10-28 22:26:55.034,1.6367083,0.777575,0.53193885,1.5008143,0.76504534,0.49337772,0.037967894,0.66837937,0.95715046,0.3152926,0.1508982,0.6985034,1.2060691,0.28887102,0.19692475,0.61786526,0.7103426,-0.19568717,0.12146452,0.2197377,812.71063,865.09155,865.89746,775.2381,763.95605,0.28411865234375,0.329833984375,0.9124755859375,-0.3289794921875,1.936492919921875,7.52166748046875,1,1.0,1.0,1.0,1.0,64.88
2021-10-28 22:26:55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2021-10-28 22:26:56.054,1.7326474,1.1444007,0.49063045,1.621865,0.84176177,0.76488656,-0.010841055,0.83532166,1.1086348,0.7062644,0.30944663,0.7214632,1.163916,0.4037528,0.29375818,0.7057585,0.680879,-0.12084257,0.08438448,0.27820718,782.49084,831.2454,885.2381,698.68134,726.8865,0.2835693359375,0.33221435546875,0.90789794921875,-0.500946044921875,3.072967529296875,7.97027587890625,1,1.0,1.0,1.0,1.0,64.88
2021-10-28 22:26:57.057,1.3967888,1.1033634,0.8181906,1.3229455,0.92046446,0.5644273,-0.17422017,0.92344373,0.92620283,0.5804774,0.268718,0.9101439,0.9855633,0.34048304,0.34041178,0.760965,0.8350203,0.07238673,0.21244378,0.3233475,846.55676,857.8388,851.39197,890.07324,1087.9121,0.28302001953125,0.32427978515625,0.9097900390625,-0.276641845703125,1.95892333984375,7.13287353515625,1,1.0,1.0,1.0,1.0,64.88
2021-10-28 22:26:58.061,0.98164886,0.89525616,0.60082245,0.7533406,0.5762065,0.4259774,-0.11048712,0.59602654,1.3142927,0.5628007,0.23780578,0.5979912,0.98479927,0.2695071,0.3760161,0.7257827,0.9109706,0.08248722,0.52817553,0.40978253,827.2161,857.03296,864.68866,769.59705,745.0183,0.27886962890625,0.32470703125,0.9083251953125,-0.07476806640625,1.562652587890625,7.319793701171875,1,1.0,1.0,1.0,1.0,64.88
2021-10-28 22:26:59.068,0.92057186,0.409637,0.32817256,0.2359789,0.35249722,0.40430495,-0.090873726,0.102980025,0.91170686,0.38676402,0.2283161,0.49982932,1.3301439,0.54139435,0.32716498,0.84680414,0.94839907,0.5114046,0.40410948,0.7589628,853.00366,840.10986,861.4652,840.10986,909.81683,0.28369140625,0.33209228515625,0.9124755859375,-0.73272705078125,0.67291259765625,7.813262939453125,1,1.0,1.0,1.0,1.0,64.88
2021-10-28 22:27:00.087,0.23544128,0.5585506,-0.05143863,0.230088,0.19566916,0.03289181,-0.605304,0.056644883,0.8502873,0.1833668,-0.28395844,0.5821334,1.0613075,0.18598884,0.19253545,0.62341887,0.8770324,-0.18395339,0.26140347,0.4361531,812.3077,844.5421,856.2271,720.84247,657.1795,0.2869873046875,0.32830810546875,0.9075927734375,-0.8673095703125,1.308441162109375,7.2674560546875,1,1.0,1.0,1.0,1.0,64.88
2021-10-28 22:27:01.116,0.13833891,0.43281132,-0.25357893,0.3046235,0.20316033,0.18472631,-0.49382743,0.074986316,1.0937448,0.29949033,-0.0115260435,0.7570807,1.281183,0.117219225,0.50212157,0.81417495,1.0173826,-0.2036311,0.23542242,0.5059196,862.674,844.5421,849.7802,850.989,728.0952,0.29376220703125,0.32421875,0.91009521484375,-0.276641845703125,1.42059326171875,6.83380126953125,1,1.0,1.0,1.0,1.0,64.88
2021-10-28 22:27:02.137,0.088301815,0.54605144,-0.6146692,0.40594077,0.32273757,0.4552318,-0.54890746,-0.031134836,1.1337314,0.69177294,-0.071186066,0.834916,1.2160931,0.19528595,0.24146202,0.6147602,0.9457168,-0.2879323,0.06399131,0.25261977,815.9341,847.76556,861.8681,770.40295,629.7802,0.28924560546875,0.3265380859375,0.90625,-0.231781005859375,2.758941650390625,7.439422607421875,1,1.0,1.0,1.0,1.0,64.88
2021-10-28 22:27:03.151,1.1469142,1.0752668,-0.3263465,0.82189304,0.25025785,0.5007915,-0.31785816,0.17548706,1.099917,0.6917053,0.08298511,0.093855776,1.1554875,0.26921266,0.26811334,0.487114,0.90936273,-0.18015571,0.03620781,0.40424636,846.55676,855.42126,843.3333,918.2784,892.8938,0.29595947265625,0.33154296875,0.9075927734375,-0.216827392578125,1.652374267578125,6.34033203125,1,1.0,1.0,1.0,1.0,64.88
2021-10-28 22:27:04.171,1.4438703,1.1930323,0.07486937,1.2303302,0.8571355,0.7194352,-0.31368738,0.84965694,1.1255904,0.6757845,0.15827116,0.65211904,1.2037654,0.4798248,0.36435917,0.5977586,0.6857268,-0.11907571,-0.1451419,0.36150205,804.2491,814.3223,867.50916,743.8095,771.6117,0.28564453125,0.31243896484375,0.90557861328125,-2.75146484375,6.003875732421875,16.217193603515625,1,1.0,1.0,1.0,1.0,64.86
2021-10-28 22:27:05.195,1.4749576,1.2944518,0.6340907,1.3451641,0.96794945,0.7601817,-0.008980829,0.74627066,1.0244515,0.8170794,0.107793495,0.66393673,1.138969,0.4294872,0.22916825,0.62951773,0.68767864,0.010023713,0.15759541,0.30999893,857.03296,865.09155,828.8278,939.6337,1004.5055,0.29638671875,0.31707763671875,0.9090576171875,-0.097198486328125,1.9439697265625,6.347808837890625,1,1.0,1.0,1.0,1.0,64.86
2021-10-28 22:27:06.214,0.91126925,1.0099857,0.13873555,0.78162456,0.49532726,0.39373443,-0.12430592,0.07897769,0.8702778,0.50869405,0.0926802,0.4843675,1.1156868,0.309616,0.5105574,0.6976707,0.98749673,-0.05801329,0.3409266,0.64315116,849.7802,867.50916,853.00366,873.95605,1043.5897,0.2928466796875,0.3199462890625,0.91357421875,-0.059814453125,1.712188720703125,6.71417236328125,1,1.0,1.0,1.0,1.0,64.86
2021-10-28 22:27:07.216,0.25167224,0.44998333,-0.30599868,0.14775541,0.08332406,0.055637307,-0.2669532,0.012312533,0.8979684,0.21656637,0.09820929,0.41342798,1.2182536,0.07884118,0.45902553,0.6800889,0.9263561,-0.13094808,0.33617887,0.5634777,832.4542,844.5421,833.663,849.3773,676.52014,0.293701171875,0.31964111328125,0.9102783203125,-0.291595458984375,1.07666015625,6.7291259765625,1,1.0,1.0,1.0,1.0,64.86
2021-10-28 22:27:08.234,0.16026549,0.44505203,-0.033746865,0.15010586,0.118791744,0.18842998,-0.48630032,0.046505436,1.0738535,0.27341074,-0.26989695,0.41235125,1.2636507,0.06721142,0.2569075,0.5355661,0.6964596,-0.27623588,0.023801694,0.3944169,825.2015,855.0183,858.6447,796.99634,841.31866,0.28924560546875,0.3214111328125,0.909423828125,0.007476806640625,1.5252685546875,6.691741943359375,1,1.0,1.0,1.0,1.0,64.86
2021-10-28 22:27:09.260,0.24140386,0.7011461,0.38865066,-0.045852397,0.28558764,0.44364372,-0.30390272,0.17653269,0.9169731,0.34384492,-0.35073543,0.4531636,1.1268566,0.2558067,0.4623645,0.72610146,0.8376545,-0.16865379,0.1345704,0.4182816,810.696,840.5128,868.71796,741.79486,673.69965,0.29180908203125,0.3243408203125,0.91094970703125,-0.082244873046875,1.772003173828125,7.484283447265625,1,1.0,1.0,1.0,1.0,64.86
2021-10-28 22:27:10.274,0.52448374,0.4809706,0.058231276,0.4192573,0.16972163,0.22179432,-0.35207865,0.20856181,0.95258206,0.39631945,0.42479637,0.54981387,1.2900492,0.042217266,0.46934158,0.6264881,0.797642,-0.097795844,0.13746662,0.33495244,869.92676,849.7802,850.989,928.7546,1108.0586,0.30792236328125,0.3507080078125,0.9022216796875,-6.766510009765625,9.45068359375,8.306732177734375,1,1.0,1.0,1.0,1.0,64.86
2021-10-28 22:27:11.295,1.1030859,0.6557416,0.45067462,0.9239174,0.5109857,0.46557307,-0.30672237,0.58186734,0.92823714,0.53806764,0.2980659,0.90121955,1.1973555,0.23790434,0.44285783,0.5730509,0.75004923,-0.1945224,0.26242056,0.59847957,817.1429,832.4542,856.2271,786.9231,603.9927,2.44140625E-4,-0.00946044921875,1.00067138671875,0.171966552734375,5.016937255859375,5.4132080078125,1,1.0,1.0,1.0,1.0,64.86
2021-10-28 22:27:12.318,1.0329897,1.5805124,0.5340318,0.70765656,0.59409434,1.1284819,-0.097470224,0.6393864,1.0523272,0.72699714,0.16800056,1.0190378,0.9329981,0.42938203,0.34294662,0.8610863,0.71652013,-0.033288788,0.22908461,0.6603001,831.2454,860.65936,814.3223,974.68866,950.9158,0.0224609375,-0.0333251953125,1.0111083984375,3.2598876953125,-1.742095947265625,4.104766845703125,1,1.0,1.0,1.0,1.0,64.86
2021-10-28 22:27:13.323,0.7217559,1.2647402,0.28700063,0.5285901,0.8628607,0.60327,-0.040608153,0.07946615,1.1606399,0.5448657,0.19334888,0.9703236,0.83882433,0.49631914,0.3841077,0.90715164,0.7036208,0.18056934,0.1624316,0.62997997,842.52747,836.08057,830.84247,905.78754,684.17584,0.04156494140625,0.0123291015625,0.9979248046875,-0.28411865234375,7.19268798828125,9.936676025390625,1,1.0,1.0,1.0,1.0,64.86
2021-10-28 22:27:14.351,0.618222,1.2521325,-0.11579617,0.60098207,0.6573607,0.2607452,-0.2305619,0.16897063,1.1577895,0.65697294,0.057513118,0.84578943,0.79915655,0.37256566,0.49478927,1.0301111,0.7335855,0.53331244,0.3644278,0.8185602,853.00366,866.30035,821.978,1066.1538,1431.6117,0.0262451171875,0.00811767578125,1.01788330078125,-0.740203857421875,-0.755157470703125,10.026397705078125,1,1.0,1.0,1.0,1.0,64.83
2021-10-28 22:27:15.356,0.44599724,1.2867637,0.22089463,0.44734567,0.2831064,0.25496465,0.031487428,0.080564804,1.0322288,0.6820497,0.119823985,0.57015824,0.78284043,0.2758714,0.42135382,1.1100243,0.49412423,-0.1609042,0.051525448,0.7472694,843.73627,827.2161,876.77655,632.6007,446.84982,0.05291748046875,0.0230712890625,1.00299072265625,0.022430419921875,0.874786376953125,6.258087158203125,1,1.0,1.0,1.0,1.0,64.83
2021-10-28 22:27:16.373,0.3251745,0.6068328,-0.43847233,0.2742175,0.3254103,0.2498413,-0.27235335,-0.03901698,0.82124454,0.07569671,0.13986163,0.519668,0.73187894,0.1508813,0.32267338,1.100567,0.4983732,-0.26192468,-0.07113454,0.72788507,824.7985,854.61536,826.8132,935.6044,625.34796,0.06365966796875,0.03106689453125,1.0009765625,-0.478515625,0.6878662109375,6.796417236328125,1,1.0,1.0,1.0,1.0,64.83
2021-10-28 22:27:17.394,-0.0684836,0.0713247,-0.49212477,0.2742175,0.07187824,0.016108416,-0.5631906,-0.03901698,0.469183,0.05500953,-0.03418598,0.519668,0.68090445,0.18040018,0.2452009,1.100567,0.55803496,-0.17565627,-0.03992356,0.72788507,852.1978,831.2454,882.01465,697.8755,749.45056,0.0716552734375,0.0343017578125,1.00469970703125,-0.478515625,1.1962890625,6.57958984375,1,1.0,1.0,1.0,1.0,64.83
2021-10-28 22:27:18.413,0.22281586,-0.20063782,-0.2692473,0.2742175,0.5064627,-0.118293755,-0.15871832,-0.03901698,0.66520137,-0.1704096,-0.13113475,0.519668,0.981248,0.22993185,0.4342803,1.100567,0.6797286,-0.08692063,0.25353205,0.72788507,826.8132,858.24176,834.0659,1031.0989,1034.7252,0.07891845703125,0.03369140625,1.00262451171875,-0.52337646484375,0.61309814453125,6.9384765625,1,1.0,1.0,1.0,1.0,64.83
2021-10-28 22:27:19.427,0.66259015,0.36101577,0.25662032,0.2742175,0.63285476,-0.015914416,-0.0034958848,-0.03901698,0.95024246,0.17346102,-0.074200034,0.519668,1.0081974,0.29084057,0.60024726,1.100567,0.7734022,0.08615721,0.32679147,0.72788507,820.7692,831.2454,886.8498,567.72894,479.8901,0.08477783203125,0.02655029296875,1.00531005859375,6.1907958984375,-4.059906005859375,7.454376220703125,1,1.0,1.0,1.0,1.0,64.83
2021-10-28 22:27:20.448,0.8341248,0.48855305,0.4441567,0.2742175,0.36260357,-0.031403463,-0.037650496,-0.03901698,0.95208913,0.2083634,0.31390047,0.519668,1.0367417,0.25857806,0.7222118,1.100567,0.77519757,0.27357477,0.30862978,0.72788507,825.2015,867.50916,849.7802,789.34064,541.9414,0.30816650390625,0.28662109375,0.9180908203125,-0.620574951171875,-1.218719482421875,8.68804931640625,1,1.0,1.0,1.0,1.0,64.83
2021-10-28 22:27:21.467,0.75848806,0.32326445,0.5398938,0.7518631,0.32436353,-0.014853027,0.03086996,0.3760551,0.967464,0.08274945,0.38084,0.75009084,1.156078,0.30619958,0.7227758,0.6544286,0.5523787,0.10140958,0.20322436,0.41818827,856.2271,843.73627,842.1245,878.3883,1075.0183,0.29669189453125,0.302490234375,0.9122314453125,-0.261688232421875,1.727142333984375,7.559051513671875,1,1.0,1.0,1.0,1.0,64.83
2021-10-28 22:27:22.471,1.4843221,1.4879398,0.6342378,0.93026006,0.70602727,0.76314616,0.22842686,0.3436237,1.0777913,0.45011115,-0.18453765,0.68072796,1.1536735,0.45885858,0.43346712,0.6243794,0.60375243,0.29865175,0.2630924,0.46371067,827.2161,840.10986,829.2308,921.9048,662.4176,0.20245361328125,0.2340087890625,0.95697021484375,-0.964508056640625,1.517791748046875,7.065582275390625,1,1.0,1.0,1.0,1.0,64.83
2021-10-28 22:27:23.485,1.3281949,1.2336367,0.3562812,0.18017,0.84958893,0.26131275,-0.023567678,0.04356688,0.9570055,0.2987409,-0.11997476,0.5156942,1.0330827,0.30310333,0.41071522,0.8276192,0.5981827,-0.12840517,0.19473581,0.6989356,858.24176,868.315,815.9341,1045.6044,1300.2565,0.17486572265625,0.232666015625,0.9586181640625,-0.321502685546875,0.40374755859375,6.856231689453125,1,1.0,1.0,1.0,1.0,64.83
2021-10-28 22:27:24.493,0.12791252,0.4915363,-0.016197568,0.2638505,0.25177783,-0.16365984,-0.3986057,-0.010494676,0.7792865,0.16011404,-0.028257282,0.6940202,0.8900465,0.16148022,0.39775616,0.89047384,0.61297226,-0.11656466,0.013863838,0.7908682,825.6044,833.2601,874.7619,631.79486,460.9524,0.1776123046875,0.22576904296875,0.9659423828125,-0.635528564453125,1.33087158203125,7.140350341796875,1,1.0,1.0,1.0,1.0,64.80
2021-10-28 22:27:25.512,0.018700568,0.2521021,0.20029227,0.18140605,-0.027045231,-0.40171215,-0.19039056,0.062179856,0.61486703,0.13257943,-0.07974403,0.61357707,0.9471376,0.19494677,0.4473695,0.9031435,0.6447226,-0.01602112,-0.023896279,0.73172027,846.9597,855.42126,838.9011,906.99634,575.78754,0.19110107421875,0.22308349609375,0.96575927734375,-0.665435791015625,0.979461669921875,6.706695556640625,1,1.0,1.0,1.0,1.0,64.80
2021-10-28 22:27:26.541,-0.054703355,-0.030968783,-0.22658432,-0.062033184,-0.041950837,-0.30992904,-0.37529376,0.06721342,1.0225489,-0.08192913,-0.03608533,0.5297363,1.1326178,0.21609092,0.53691995,1.050834,0.65048426,-0.17193338,0.098489285,0.5217816,838.9011,838.0952,861.4652,727.6923,449.2674,0.20135498046875,0.2196044921875,0.96246337890625,-0.441131591796875,0.889739990234375,7.170257568359375,1,1.0,1.0,1.0,1.0,64.80
